id,suburb_locality_id,major_name_id,major_name,major_name_type,major_name_ascii
1,1,100239,Acton,Major Locality,Acton
3,3,100012,Christchurch,City,Christchurch
4,4,103211,Ahaura,Major Locality,Ahaura
177,187,103857,Hira,Major Locality,Hira
3214,8691,104048,Ātiamuri,Major Locality,Atiamuri
1486,1575,100004,Auckland,City,Auckland
11,11,100116,Upper Hutt,City,Upper Hutt
12,12,100116,Upper Hutt,City,Upper Hutt
14,14,100032,Hastings,City,Hastings
15,15,103242,Albury,Major Locality,Albury
16,16,102995,Mount Somers,Major Locality,Mount Somers
18,18,100004,Auckland,City,Auckland
19,19,100050,Lower Hutt,City,Lower Hutt
24,25,103195,Culverden,Major Locality,Culverden
25,26,200003,Marlborough Sounds,Major Locality,Marlborough Sounds
28,29,100064,Nelson,City,Nelson
33,34,100246,Āpiti,Major Locality,Apiti
34,35,100038,Invercargill,City,Invercargill
38,39,100012,Christchurch,City,Christchurch
41,42,101171,Matakohe,Major Locality,Matakohe
47,48,100918,Waikaia,Major Locality,Waikaia
50,51,100132,Wellington,City,Wellington
53,54,100038,Invercargill,City,Invercargill
54,55,100082,Porirua,City,Porirua
63,65,103212,St. Arnaud,Major Locality,St. Arnaud
64,66,100257,Athol,Major Locality,Athol
65,67,100004,Auckland,City,Auckland
67,69,100050,Lower Hutt,City,Lower Hutt
68,70,100038,Invercargill,City,Invercargill
69,71,100137,Whangārei,City,Whangarei
70,72,100012,Christchurch,City,Christchurch
71,73,100012,Christchurch,City,Christchurch
72,74,100012,Christchurch,City,Christchurch
80,83,100077,Palmerston North,City,Palmerston North
86,89,100030,Hamilton,City,Hamilton
88,91,100018,Dunedin,City,Dunedin
91,94,102694,Balfour,Major Locality,Balfour
93,97,103253,Balmoral,Major Locality,Balmoral
94,98,103254,Bankside,Major Locality,Bankside
95,99,100195,Lumsden,Major Locality,Lumsden
96,101,200003,Marlborough Sounds,Major Locality,Marlborough Sounds
98,103,100064,Nelson,City,Nelson
100,105,200003,Marlborough Sounds,Major Locality,Marlborough Sounds
102,107,100012,Christchurch,City,Christchurch
103,108,100565,Omakau,Major Locality,Omakau
104,109,100030,Hamilton,City,Hamilton
105,110,100012,Christchurch,City,Christchurch
108,113,100018,Dunedin,City,Dunedin
109,114,100104,Tauranga,City,Tauranga
110,115,100050,Lower Hutt,City,Lower Hutt
111,117,100352,Dipton,Major Locality,Dipton
113,119,100132,Wellington,City,Wellington
114,120,100104,Tauranga,City,Tauranga
115,121,100012,Christchurch,City,Christchurch
117,123,200003,Marlborough Sounds,Major Locality,Marlborough Sounds
118,124,100116,Upper Hutt,City,Upper Hutt
122,128,100012,Christchurch,City,Christchurch
123,129,100064,Nelson,City,Nelson
124,130,100366,Duntroon,Major Locality,Duntroon
125,131,200003,Marlborough Sounds,Major Locality,Marlborough Sounds
127,133,100018,Dunedin,City,Dunedin
129,135,200003,Marlborough Sounds,Major Locality,Marlborough Sounds
130,136,100065,New Plymouth,City,New Plymouth
133,140,100004,Auckland,City,Auckland
138,145,100004,Auckland,City,Auckland
139,146,100012,Christchurch,City,Christchurch
140,147,100050,Lower Hutt,City,Lower Hutt
141,148,100018,Dunedin,City,Dunedin
143,150,100546,Mossburn,Major Locality,Mossburn
144,151,100132,Wellington,City,Wellington
146,154,200003,Marlborough Sounds,Major Locality,Marlborough Sounds
149,157,100323,Broadlands,Major Locality,Broadlands
150,159,100132,Wellington,City,Wellington
151,160,100018,Dunedin,City,Dunedin
153,162,100104,Tauranga,City,Tauranga
154,163,100012,Christchurch,City,Christchurch
155,164,100065,New Plymouth,City,New Plymouth
156,165,100132,Wellington,City,Wellington
157,166,100012,Christchurch,City,Christchurch
158,167,200003,Marlborough Sounds,Major Locality,Marlborough Sounds
159,168,100116,Upper Hutt,City,Upper Hutt
163,173,100012,Christchurch,City,Christchurch
165,175,100004,Auckland,City,Auckland
3574,8994,102877,Hokitika,Major Locality,Hokitika
167,177,200003,Marlborough Sounds,Major Locality,Marlborough Sounds
170,180,100018,Dunedin,City,Dunedin
171,181,100012,Christchurch,City,Christchurch
173,183,100004,Auckland,City,Auckland
174,184,100012,Christchurch,City,Christchurch
178,188,100018,Dunedin,City,Dunedin
179,189,100032,Hastings,City,Hastings
180,190,100082,Porirua,City,Porirua
181,191,100565,Omakau,Major Locality,Omakau
182,192,100082,Porirua,City,Porirua
184,194,200003,Marlborough Sounds,Major Locality,Marlborough Sounds
187,197,100352,Dipton,Major Locality,Dipton
190,200,100012,Christchurch,City,Christchurch
191,201,100012,Christchurch,City,Christchurch
194,204,100353,Dipton West,Major Locality,Dipton West
195,205,100195,Lumsden,Major Locality,Lumsden
196,206,103126,Hakataramea Valley,Major Locality,Hakataramea Valley
198,208,102847,Cave,Major Locality,Cave
199,209,102995,Mount Somers,Major Locality,Mount Somers
200,210,100018,Dunedin,City,Dunedin
202,212,100546,Mossburn,Major Locality,Mossburn
203,213,100018,Dunedin,City,Dunedin
206,216,100030,Hamilton,City,Hamilton
211,221,100030,Hamilton,City,Hamilton
214,224,100012,Christchurch,City,Christchurch
215,225,100132,Wellington,City,Wellington
223,233,100030,Hamilton,City,Hamilton
224,235,100004,Auckland,City,Auckland
226,237,100038,Invercargill,City,Invercargill
229,240,100004,Auckland,City,Auckland
230,241,100077,Palmerston North,City,Palmerston North
231,242,100018,Dunedin,City,Dunedin
232,243,100316,Clydevale,Major Locality,Clydevale
235,246,103037,Coalgate,Major Locality,Coalgate
241,252,100018,Dunedin,City,Dunedin
247,258,100296,Coromandel Forest Park,Major Locality,Coromandel Forest Park
251,262,100018,Dunedin,City,Dunedin
252,263,100012,Christchurch,City,Christchurch
253,264,100116,Upper Hutt,City,Upper Hutt
254,265,200003,Marlborough Sounds,Major Locality,Marlborough Sounds
256,267,100132,Wellington,City,Wellington
261,272,103195,Culverden,Major Locality,Culverden
267,278,100012,Christchurch,City,Christchurch
268,279,100018,Dunedin,City,Dunedin
273,285,100030,Hamilton,City,Hamilton
278,291,100030,Hamilton,City,Hamilton
279,292,100352,Dipton,Major Locality,Dipton
280,293,100353,Dipton West,Major Locality,Dipton West
284,297,102840,Domett,Major Locality,Domett
285,298,100356,Donnellys Crossing,Major Locality,Donnellys Crossing
286,299,102841,Dorie,Major Locality,Dorie
287,300,200003,Marlborough Sounds,Major Locality,Marlborough Sounds
294,307,100565,Omakau,Major Locality,Omakau
297,311,100018,Dunedin,City,Dunedin
302,317,100366,Duntroon,Major Locality,Duntroon
303,318,103141,Duvauchelle,Major Locality,Duvauchelle
305,320,100366,Duntroon,Major Locality,Duntroon
312,328,100116,Upper Hutt,City,Upper Hutt
313,329,100004,Auckland,City,Auckland
316,332,100012,Christchurch,City,Christchurch
321,337,100116,Upper Hutt,City,Upper Hutt
325,341,100004,Auckland,City,Auckland
326,342,100082,Porirua,City,Porirua
328,344,100222,Waiau,Major Locality,Waiau
329,345,200003,Marlborough Sounds,Major Locality,Marlborough Sounds
330,346,100030,Hamilton,City,Hamilton
332,348,100064,Nelson,City,Nelson
333,349,100004,Auckland,City,Auckland
334,350,100050,Lower Hutt,City,Lower Hutt
337,353,1000050,National Park,Major Locality,National Park
344,360,100030,Hamilton,City,Hamilton
345,361,100018,Dunedin,City,Dunedin
346,362,100050,Lower Hutt,City,Lower Hutt
348,364,100257,Athol,Major Locality,Athol
351,367,100030,Hamilton,City,Hamilton
352,368,200003,Marlborough Sounds,Major Locality,Marlborough Sounds
354,370,100004,Auckland,City,Auckland
355,371,100004,Auckland,City,Auckland
359,375,100012,Christchurch,City,Christchurch
361,377,100065,New Plymouth,City,New Plymouth
364,380,100012,Christchurch,City,Christchurch
366,382,100077,Palmerston North,City,Palmerston North
367,383,200003,Marlborough Sounds,Major Locality,Marlborough Sounds
368,384,100030,Hamilton,City,Hamilton
372,388,100030,Hamilton,City,Hamilton
373,389,100032,Hastings,City,Hastings
375,391,100018,Dunedin,City,Dunedin
376,392,100030,Hamilton,City,Hamilton
377,393,100004,Auckland,City,Auckland
378,394,200003,Marlborough Sounds,Major Locality,Marlborough Sounds
382,398,100065,New Plymouth,City,New Plymouth
383,399,100004,Auckland,City,Auckland
384,400,103018,French Farm,Major Locality,French Farm
385,401,100918,Waikaia,Major Locality,Waikaia
386,402,100032,Hastings,City,Hastings
387,403,200003,Marlborough Sounds,Major Locality,Marlborough Sounds
389,405,100257,Athol,Major Locality,Athol
390,406,100104,Tauranga,City,Tauranga
392,408,100038,Invercargill,City,Invercargill
399,415,100038,Invercargill,City,Invercargill
400,416,103663,Gladstone,Major Locality,Gladstone
404,420,100065,New Plymouth,City,New Plymouth
405,421,100004,Auckland,City,Auckland
406,422,100377,Glen Massey,Major Locality,Glen Massey
411,427,100038,Invercargill,City,Invercargill
414,430,100093,Rotorua,City,Rotorua
415,431,103212,St. Arnaud,Major Locality,St. Arnaud
419,435,100004,Auckland,City,Auckland
420,436,101071,Kaka Point,Major Locality,Kaka Point
423,439,100018,Dunedin,City,Dunedin
424,440,100132,Wellington,City,Wellington
426,442,103128,Glentunnel,Major Locality,Glentunnel
427,443,102694,Balfour,Major Locality,Balfour
428,444,100030,Hamilton,City,Hamilton
432,448,100004,Auckland,City,Auckland
433,449,100004,Auckland,City,Auckland
435,451,100551,Manawaru,Major Locality,Manawaru
438,454,200003,Marlborough Sounds,Major Locality,Marlborough Sounds
441,457,103212,St. Arnaud,Major Locality,St. Arnaud
442,458,100050,Lower Hutt,City,Lower Hutt
443,459,100004,Auckland,City,Auckland
444,460,100030,Hamilton,City,Hamilton
445,461,100038,Invercargill,City,Invercargill
446,462,100004,Auckland,City,Auckland
447,463,100018,Dunedin,City,Dunedin
451,467,100004,Auckland,City,Auckland
452,468,100063,Napier,City,Napier
455,471,100104,Tauranga,City,Tauranga
456,472,100132,Wellington,City,Wellington
457,473,100132,Wellington,City,Wellington
458,474,103569,Greta Valley,Major Locality,Greta Valley
459,475,100004,Auckland,City,Auckland
470,486,103126,Hakataramea Valley,Major Locality,Hakataramea Valley
472,488,100004,Auckland,City,Auckland
473,489,100018,Dunedin,City,Dunedin
474,490,100012,Christchurch,City,Christchurch
475,491,100546,Mossburn,Major Locality,Mossburn
482,500,100050,Lower Hutt,City,Lower Hutt
483,501,100012,Christchurch,City,Christchurch
484,502,100038,Invercargill,City,Invercargill
485,503,100030,Hamilton,City,Hamilton
492,511,103082,Hawarden,Major Locality,Hawarden
496,515,100038,Invercargill,City,Invercargill
497,516,100050,Lower Hutt,City,Lower Hutt
500,519,100012,Christchurch,City,Christchurch
504,523,100012,Christchurch,City,Christchurch
505,524,100038,Invercargill,City,Invercargill
507,526,100004,Auckland,City,Auckland
509,528,100116,Upper Hutt,City,Upper Hutt
511,530,1000025,Port Chalmers,Major Locality,Port Chalmers
514,533,100132,Wellington,City,Wellington
515,534,100077,Palmerston North,City,Palmerston North
517,536,103396,Hikuai,Major Locality,Hikuai
520,539,101335,Waitaki Bridge,Major Locality,Waitaki Bridge
521,540,100030,Hamilton,City,Hamilton
522,541,100004,Auckland,City,Auckland
524,544,100876,Saint Bathans,Major Locality,Saint Bathans
525,545,100004,Auckland,City,Auckland
526,546,100012,Christchurch,City,Christchurch
530,551,103084,Hira,Major Locality,Hira
531,552,103084,Hira,Major Locality,Hira
537,558,100352,Dipton,Major Locality,Dipton
538,559,100077,Palmerston North,City,Palmerston North
541,564,200003,Marlborough Sounds,Major Locality,Marlborough Sounds
543,566,100012,Christchurch,City,Christchurch
545,568,100137,Whangārei,City,Whangarei
546,569,100012,Christchurch,City,Christchurch
547,570,100012,Christchurch,City,Christchurch
549,572,100132,Wellington,City,Wellington
553,576,100063,Napier,City,Napier
554,577,100132,Wellington,City,Wellington
555,578,100004,Auckland,City,Auckland
563,587,102718,Southburn,Major Locality,Southburn
564,589,100004,Auckland,City,Auckland
566,591,103082,Hawarden,Major Locality,Hawarden
567,592,100635,Kyeburn,Major Locality,Kyeburn
571,598,100012,Christchurch,City,Christchurch
577,606,100132,Wellington,City,Wellington
582,611,100012,Christchurch,City,Christchurch
585,614,100063,Napier,City,Napier
586,615,100132,Wellington,City,Wellington
588,617,102694,Balfour,Major Locality,Balfour
589,618,100104,Tauranga,City,Tauranga
591,620,100434,Kahurānaki,Major Locality,Kahuranaki
593,622,200003,Marlborough Sounds,Major Locality,Marlborough Sounds
599,628,100018,Dunedin,City,Dunedin
603,632,103577,Kaimiro,Major Locality,Kaimiro
604,633,100012,Christchurch,City,Christchurch
605,634,200003,Marlborough Sounds,Major Locality,Marlborough Sounds
613,642,100776,Ōwhango,Major Locality,Owhango
617,646,100383,Kaiwhaiki,Major Locality,Kaiwhaiki
618,647,100132,Wellington,City,Wellington
630,659,103661,Karamu,Major Locality,Karamu
632,661,100132,Wellington,City,Wellington
636,665,200003,Marlborough Sounds,Major Locality,Marlborough Sounds
640,670,100132,Wellington,City,Wellington
642,672,100050,Lower Hutt,City,Lower Hutt
643,673,100077,Palmerston North,City,Palmerston North
644,674,200003,Marlborough Sounds,Major Locality,Marlborough Sounds
645,675,100018,Dunedin,City,Dunedin
646,676,100012,Christchurch,City,Christchurch
648,678,100018,Dunedin,City,Dunedin
650,680,100137,Whangārei,City,Whangarei
653,683,200003,Marlborough Sounds,Major Locality,Marlborough Sounds
654,684,100038,Invercargill,City,Invercargill
655,685,100018,Dunedin,City,Dunedin
656,686,100132,Wellington,City,Wellington
659,689,103212,St. Arnaud,Major Locality,St. Arnaud
660,690,100132,Wellington,City,Wellington
663,694,100004,Auckland,City,Auckland
664,695,100116,Upper Hutt,City,Upper Hutt
665,696,100132,Wellington,City,Wellington
667,698,100038,Invercargill,City,Invercargill
678,709,100366,Duntroon,Major Locality,Duntroon
679,710,100635,Kyeburn,Major Locality,Kyeburn
687,718,100580,Maramarua,Major Locality,Maramarua
690,721,100050,Lower Hutt,City,Lower Hutt
692,723,200003,Marlborough Sounds,Major Locality,Marlborough Sounds
696,727,100519,Kumeroa,Major Locality,Kumeroa
697,728,200003,Marlborough Sounds,Major Locality,Marlborough Sounds
699,730,100635,Kyeburn,Major Locality,Kyeburn
700,731,100635,Kyeburn,Major Locality,Kyeburn
704,737,100565,Omakau,Major Locality,Omakau
705,738,103571,Lauriston,Major Locality,Lauriston
706,739,100018,Dunedin,City,Dunedin
716,749,100018,Dunedin,City,Dunedin
721,754,100195,Lumsden,Major Locality,Lumsden
722,756,100012,Christchurch,City,Christchurch
727,761,200003,Marlborough Sounds,Major Locality,Marlborough Sounds
730,764,103676,Longbush,Major Locality,Longbush
732,766,100032,Hastings,City,Hastings
736,770,100018,Dunedin,City,Dunedin
737,771,100038,Invercargill,City,Invercargill
739,774,100065,New Plymouth,City,New Plymouth
741,776,100521,Lowther,Major Locality,Lowther
743,778,100132,Wellington,City,Wellington
744,779,100004,Auckland,City,Auckland
745,780,100065,New Plymouth,City,New Plymouth
749,785,103082,Hawarden,Major Locality,Hawarden
751,787,100525,Macraes Flat,Major Locality,Macraes Flat
753,789,100366,Duntroon,Major Locality,Duntroon
754,790,100030,Hamilton,City,Hamilton
758,794,100032,Hastings,City,Hastings
760,796,100116,Upper Hutt,City,Upper Hutt
762,798,100012,Christchurch,City,Christchurch
765,803,100132,Wellington,City,Wellington
771,811,101118,Te Mata,Major Locality,Te Mata
775,817,200003,Marlborough Sounds,Major Locality,Marlborough Sounds
777,819,100551,Manawaru,Major Locality,Manawaru
785,827,102059,Pōrangahau,Major Locality,Porangahau
794,836,100004,Auckland,City,Auckland
795,837,100004,Auckland,City,Auckland
797,839,100050,Lower Hutt,City,Lower Hutt
799,841,100004,Auckland,City,Auckland
801,844,100004,Auckland,City,Auckland
802,845,100004,Auckland,City,Auckland
804,847,100018,Dunedin,City,Dunedin
805,849,100116,Upper Hutt,City,Upper Hutt
807,851,100579,Maraekakaho,Major Locality,Maraekakaho
808,852,100063,Napier,City,Napier
810,854,101585,Waimārama,Major Locality,Waimarama
811,855,100580,Maramarua,Major Locality,Maramarua
815,859,100063,Napier,City,Napier
816,860,100065,New Plymouth,City,New Plymouth
820,865,100012,Christchurch,City,Christchurch
822,867,100018,Dunedin,City,Dunedin
823,868,103082,Hawarden,Major Locality,Hawarden
825,871,100726,Nukuhou,Major Locality,Nukuhou
830,876,100565,Omakau,Major Locality,Omakau
842,888,100492,Matiere,Major Locality,Matiere
845,891,100104,Tauranga,City,Tauranga
848,895,104083,Minginui,Major Locality,Minginui
849,896,100050,Lower Hutt,City,Lower Hutt
851,898,100104,Tauranga,City,Tauranga
852,899,102718,Southburn,Major Locality,Southburn
853,900,100137,Whangārei,City,Whangarei
854,901,100454,Mauriceville,Major Locality,Mauriceville
856,903,100032,Hastings,City,Hastings
859,906,100012,Christchurch,City,Christchurch
862,910,103082,Hawarden,Major Locality,Hawarden
863,911,100063,Napier,City,Napier
864,912,100050,Lower Hutt,City,Lower Hutt
865,913,100132,Wellington,City,Wellington
866,914,100030,Hamilton,City,Hamilton
867,915,200003,Marlborough Sounds,Major Locality,Marlborough Sounds
871,919,100012,Christchurch,City,Christchurch
872,920,100065,New Plymouth,City,New Plymouth
876,924,100257,Athol,Major Locality,Athol
878,926,100004,Auckland,City,Auckland
879,927,100012,Christchurch,City,Christchurch
886,934,200003,Marlborough Sounds,Major Locality,Marlborough Sounds
887,935,100077,Palmerston North,City,Palmerston North
891,939,100132,Wellington,City,Wellington
894,942,100132,Wellington,City,Wellington
895,943,100064,Nelson,City,Nelson
897,945,100539,Moeraki,Major Locality,Moeraki
898,946,103071,Linkwater,Major Locality,Linkwater
906,954,102995,Mount Somers,Major Locality,Mount Somers
907,955,100525,Macraes Flat,Major Locality,Macraes Flat
909,957,100050,Lower Hutt,City,Lower Hutt
910,958,101047,Nūhaka,Major Locality,Nuhaka
911,959,100018,Dunedin,City,Dunedin
912,960,100132,Wellington,City,Wellington
918,966,100546,Mossburn,Major Locality,Mossburn
921,969,100038,Invercargill,City,Invercargill
924,972,103569,Greta Valley,Major Locality,Greta Valley
926,974,103212,St. Arnaud,Major Locality,St. Arnaud
933,982,100871,Herbert,Major Locality,Herbert
934,983,101414,Manapouri,Major Locality,Manapouri
939,989,102995,Mount Somers,Major Locality,Mount Somers
940,990,100871,Herbert,Major Locality,Herbert
941,991,101268,Middlemarch,Major Locality,Middlemarch
944,994,100004,Auckland,City,Auckland
945,995,100004,Auckland,City,Auckland
946,996,100004,Auckland,City,Auckland
947,997,100132,Wellington,City,Wellington
952,1003,100050,Lower Hutt,City,Lower Hutt
954,1007,100064,Nelson,City,Nelson
955,1008,100525,Macraes Flat,Major Locality,Macraes Flat
958,1011,100012,Christchurch,City,Christchurch
962,1016,100038,Invercargill,City,Invercargill
963,1017,100132,Wellington,City,Wellington
964,1018,100004,Auckland,City,Auckland
966,1020,100132,Wellington,City,Wellington
970,1024,102952,Ngahere,Major Locality,Ngahere
971,1025,100132,Wellington,City,Wellington
972,1026,100224,Hector,Major Locality,Hector
976,1030,101268,Middlemarch,Major Locality,Middlemarch
978,1032,100225,Waitoa,Major Locality,Waitoa
982,1036,101133,Wainuioru,Major Locality,Wainuioru
983,1037,100132,Wellington,City,Wellington
986,1040,103720,Tokanui,Major Locality,Tokanui
988,1042,200003,Marlborough Sounds,Major Locality,Marlborough Sounds
992,1046,100257,Athol,Major Locality,Athol
993,1047,102712,Norfolk,Major Locality,Norfolk
994,1048,100018,Dunedin,City,Dunedin
997,1051,100050,Lower Hutt,City,Lower Hutt
998,1052,100629,Norsewood,Major Locality,Norsewood
999,1053,100012,Christchurch,City,Christchurch
1000,1054,100018,Dunedin,City,Dunedin
1002,1059,200003,Marlborough Sounds,Major Locality,Marlborough Sounds
1003,1060,100012,Christchurch,City,Christchurch
1004,1061,100004,Auckland,City,Auckland
1005,1064,100132,Wellington,City,Wellington
1007,1066,100012,Christchurch,City,Christchurch
1008,1067,100726,Nukuhou,Major Locality,Nukuhou
1010,1069,200003,Marlborough Sounds,Major Locality,Marlborough Sounds
1019,1080,100132,Wellington,City,Wellington
1021,1082,200003,Marlborough Sounds,Major Locality,Marlborough Sounds
1023,1084,100793,Kimbolton,Major Locality,Kimbolton
1028,1089,102950,Okains Bay,Major Locality,Okains Bay
1034,1095,102942,Okuku,Major Locality,Okuku
1036,1097,100918,Waikaia,Major Locality,Waikaia
1037,1098,100564,Omaha,Major Locality,Omaha
1038,1099,100565,Omakau,Major Locality,Omakau
1039,1100,100741,Tangiteroria,Major Locality,Tangiteroria
1041,1102,103074,Waipara,Major Locality,Waipara
1043,1104,200003,Marlborough Sounds,Major Locality,Marlborough Sounds
1044,1105,103847,Wairau Valley,Major Locality,Wairau Valley
1045,1106,100004,Auckland,City,Auckland
1046,1107,100004,Auckland,City,Auckland
1047,1108,100063,Napier,City,Napier
1048,1111,100695,Ongaonga,Major Locality,Ongaonga
1051,1114,100012,Christchurch,City,Christchurch
1052,1115,100565,Omakau,Major Locality,Omakau
1055,1118,100018,Dunedin,City,Dunedin
1064,1127,100004,Auckland,City,Auckland
1070,1133,100595,Orini,Major Locality,Orini
1072,1136,100597,Ormondville,Major Locality,Ormondville
1080,1145,103844,Saint Andrews,Major Locality,Saint Andrews
1083,1148,200003,Marlborough Sounds,Major Locality,Marlborough Sounds
1088,1153,100137,Whangārei,City,Whangarei
1089,1154,100492,Matiere,Major Locality,Matiere
1097,1162,100366,Duntroon,Major Locality,Duntroon
1100,1165,100366,Duntroon,Major Locality,Duntroon
1102,1167,103509,Inchbonnie,Major Locality,Inchbonnie
1112,1177,100132,Wellington,City,Wellington
1124,1190,100004,Auckland,City,Auckland
1125,1191,100116,Upper Hutt,City,Upper Hutt
1127,1193,100077,Palmerston North,City,Palmerston North
1128,1194,101335,Waitaki Bridge,Major Locality,Waitaki Bridge
1129,1195,100082,Porirua,City,Porirua
1132,1198,100012,Christchurch,City,Christchurch
1135,1201,100132,Wellington,City,Wellington
1137,1203,100004,Auckland,City,Auckland
1145,1211,100004,Auckland,City,Auckland
1146,1212,100257,Athol,Major Locality,Athol
1147,1213,100082,Porirua,City,Porirua
1152,1218,100012,Christchurch,City,Christchurch
1154,1220,100032,Hastings,City,Hastings
1156,1222,100104,Tauranga,City,Tauranga
1159,1225,100640,Patearoa,Major Locality,Patearoa
1160,1226,100641,Patetonga,Major Locality,Patetonga
1165,1231,101335,Waitaki Bridge,Major Locality,Waitaki Bridge
1166,1232,102836,Mount Peel,Major Locality,Mount Peel
1168,1234,103335,Rai Valley,Major Locality,Rai Valley
1171,1237,100004,Auckland,City,Auckland
1173,1239,103084,Hira,Major Locality,Hira
1174,1240,102852,Little River,Major Locality,Little River
1176,1242,100050,Lower Hutt,City,Lower Hutt
1177,1243,100012,Christchurch,City,Christchurch
1183,1249,100018,Dunedin,City,Dunedin
1185,1251,100116,Upper Hutt,City,Upper Hutt
1186,1252,100004,Auckland,City,Auckland
1192,1258,100132,Wellington,City,Wellington
1194,1260,100063,Napier,City,Napier
1199,1265,100082,Porirua,City,Porirua
1203,1270,200003,Marlborough Sounds,Major Locality,Marlborough Sounds
1204,1271,100104,Tauranga,City,Tauranga
1206,1274,200003,Marlborough Sounds,Major Locality,Marlborough Sounds
1211,1279,100004,Auckland,City,Auckland
1212,1280,101472,Oturehua,Major Locality,Oturehua
1215,1283,100082,Porirua,City,Porirua
1219,1288,200003,Marlborough Sounds,Major Locality,Marlborough Sounds
1220,1289,100065,New Plymouth,City,New Plymouth
1222,1291,200003,Marlborough Sounds,Major Locality,Marlborough Sounds
1225,1294,100038,Invercargill,City,Invercargill
1226,1295,103720,Tokanui,Major Locality,Tokanui
1231,1301,100093,Rotorua,City,Rotorua
1232,1302,100018,Dunedin,City,Dunedin
1234,1304,100741,Tangiteroria,Major Locality,Tangiteroria
1238,1308,200003,Marlborough Sounds,Major Locality,Marlborough Sounds
1243,1313,100137,Whangārei,City,Whangarei
1245,1315,101268,Middlemarch,Major Locality,Middlemarch
1249,1319,100030,Hamilton,City,Hamilton
1250,1322,100316,Clydevale,Major Locality,Clydevale
1253,1325,100640,Patearoa,Major Locality,Patearoa
1259,1331,200003,Marlborough Sounds,Major Locality,Marlborough Sounds
1260,1332,100815,Pungarehu,Major Locality,Pungarehu
1264,1336,101377,Tarata,Major Locality,Tarata
1269,1341,100137,Whangārei,City,Whangarei
1270,1342,100104,Tauranga,City,Tauranga
1271,1344,100218,Waikari,Major Locality,Waikari
1272,1345,103720,Tokanui,Major Locality,Tokanui
1274,1348,100038,Invercargill,City,Invercargill
1275,1349,100030,Hamilton,City,Hamilton
1280,1354,103335,Rai Valley,Major Locality,Rai Valley
1284,1359,100004,Auckland,City,Auckland
1294,1369,100793,Kimbolton,Major Locality,Kimbolton
1296,1371,100004,Auckland,City,Auckland
1300,1376,100776,Ōwhango,Major Locality,Owhango
1302,1378,100032,Hastings,City,Hastings
1303,1379,100018,Dunedin,City,Dunedin
1307,1383,100012,Christchurch,City,Christchurch
1309,1385,100012,Christchurch,City,Christchurch
1312,1388,100137,Whangārei,City,Whangarei
1316,1392,200003,Marlborough Sounds,Major Locality,Marlborough Sounds
1318,1394,100012,Christchurch,City,Christchurch
1319,1395,101335,Waitaki Bridge,Major Locality,Waitaki Bridge
1320,1396,100012,Christchurch,City,Christchurch
1321,1397,100038,Invercargill,City,Invercargill
1322,1398,100739,Richmond Downs,Major Locality,Richmond Downs
1323,1399,100065,New Plymouth,City,New Plymouth
1330,1407,103624,Riverlands,Major Locality,Riverlands
1331,1408,100030,Hamilton,City,Hamilton
1336,1413,100137,Whangārei,City,Whangarei
1339,1419,103343,Robinsons Bay,Major Locality,Robinsons Bay
1340,1420,101268,Middlemarch,Major Locality,Middlemarch
1341,1421,100038,Invercargill,City,Invercargill
1345,1426,100316,Clydevale,Major Locality,Clydevale
1346,1427,100132,Wellington,City,Wellington
1349,1430,100038,Invercargill,City,Invercargill
1350,1431,100004,Auckland,City,Auckland
1353,1434,100018,Dunedin,City,Dunedin
1354,1435,100077,Palmerston North,City,Palmerston North
1357,1438,103340,Rotherham,Major Locality,Rotherham
1359,1440,100030,Hamilton,City,Hamilton
1360,1441,100030,Hamilton,City,Hamilton
1363,1444,100004,Auckland,City,Auckland
1366,1447,200003,Marlborough Sounds,Major Locality,Marlborough Sounds
1368,1449,100030,Hamilton,City,Hamilton
1370,1451,104083,Minginui,Major Locality,Minginui
1375,1457,100012,Christchurch,City,Christchurch
1378,1460,100018,Dunedin,City,Dunedin
1379,1461,100018,Dunedin,City,Dunedin
1381,1464,100004,Auckland,City,Auckland
1386,1469,100218,Waikari,Major Locality,Waikari
1387,1470,200003,Marlborough Sounds,Major Locality,Marlborough Sounds
1390,1473,103078,Seadown,Major Locality,Seadown
1392,1475,100050,Lower Hutt,City,Lower Hutt
1394,1477,100038,Invercargill,City,Invercargill
1399,1482,101268,Middlemarch,Major Locality,Middlemarch
1400,1483,100226,Sheffield,Major Locality,Sheffield
1401,1484,100004,Auckland,City,Auckland
1403,1486,100018,Dunedin,City,Dunedin
1404,1488,100012,Christchurch,City,Christchurch
1405,1489,103846,Lake Tekapo,Major Locality,Lake Tekapo
1406,1490,100030,Hamilton,City,Hamilton
1407,1491,100116,Upper Hutt,City,Upper Hutt
1409,1493,103720,Tokanui,Major Locality,Tokanui
1412,1496,200003,Marlborough Sounds,Major Locality,Marlborough Sounds
1413,1497,100012,Christchurch,City,Christchurch
1415,1499,100012,Christchurch,City,Christchurch
1416,1500,100004,Auckland,City,Auckland
1418,1503,100012,Christchurch,City,Christchurch
1421,1507,102718,Southburn,Major Locality,Southburn
1422,1508,100132,Wellington,City,Wellington
1423,1509,100012,Christchurch,City,Christchurch
